NumberOfFrames=1000
size=1000,1000
                                     positionX|                                     positionY|                                     velocityX|                                     velocityY|                                          mass|radius
       200.0                                  |       200.0                                  |         0.0                                  |         0.0                                  |        20.0                                  |   20
       611.11614990234375                     |       128.054168701171875                    |        -0.9239537715911865234375             |         1.44021856784820556640625            |         1.0                                  |    5
       381.8153076171875                      |       517.244140625                          |         0.3129419982433319091796875          |        -1.51738655567169189453125            |         1.0                                  |    5
       656.86627197265625                     |       949.65875244140625                     |         0.19108001887798309326171875         |        -0.72402036190032958984375            |         1.0                                  |    5
       438.5157470703125                      |        33.720844268798828125                 |         0.889514863491058349609375           |        -0.83488833904266357421875            |         1.0                                  |    5
       338.5506591796875                      |       613.862548828125                       |         1.32404744625091552734375            |         1.41264522075653076171875            |         1.0                                  |    5
       875.79486083984375                     |       889.1663818359375                      |         0.0582936964929103851318359375       |         1.41926491260528564453125            |         1.0                                  |    5
       498.819061279296875                    |       645.15570068359375                     |         1.2926409244537353515625             |        -1.2578890323638916015625             |         1.0                                  |    5
       257.9180908203125                      |       688.12322998046875                     |         2.16481781005859375                  |        -1.36121332645416259765625            |         1.0                                  |    5
        23.67610931396484375                  |       770.91741943359375                     |        -0.65665185451507568359375            |        -0.96497952938079833984375            |         1.0                                  |    5
       115.80584716796875                     |       289.87811279296875                     |        -1.4890995025634765625                |         0.97860014438629150390625            |         1.0                                  |    5
       428.09039306640625                     |       665.363525390625                       |         0.06554611027240753173828125         |        -0.6939220428466796875                |         1.0                                  |    5
       519.4937744140625                      |       768.13922119140625                     |         1.0529091358184814453125             |         1.6137945652008056640625             |         1.0                                  |    5
       893.792236328125                       |       182.7430877685546875                   |         2.2657883167266845703125             |         1.372477054595947265625              |         1.0                                  |    5
       361.894500732421875                    |       253.722991943359375                    |        -0.3520372211933135986328125          |         1.09286296367645263671875            |         1.0                                  |    5
       610.53533935546875                     |       530.97998046875                        |        -1.05380499362945556640625            |         1.1673057079315185546875             |         1.0                                  |    5
       755.81829833984375                     |       316.396209716796875                    |         2.2077243328094482421875             |         2.34181690216064453125               |         1.0                                  |    5
        27.8907604217529296875                |       312.733184814453125                    |        -0.813474357128143310546875           |         0.81780517101287841796875            |         1.0                                  |    5
       657.4752197265625                      |       372.448089599609375                    |        -1.39058601856231689453125            |        -2.2536814212799072265625             |         1.0                                  |    5
       414.10858154296875                     |        74.26038360595703125                  |        -0.72343981266021728515625            |        -1.4350640773773193359375             |         1.0                                  |    5
       382.2144775390625                      |       154.6378326416015625                   |        -1.17938792705535888671875            |         1.1370437145233154296875             |         1.0                                  |    5
       931.100830078125                       |       930.5400390625                         |        -0.750764667987823486328125           |        -2.119559764862060546875              |         1.0                                  |    5
