NumberOfFrames=1000
size=400,400
                                     positionX|                                     positionY|                                     velocityX|                                     velocityY|                                          mass|radius
       200.0                                  |       200.0                                  |         0.0                                  |         0.0                                  |        20.0                                  |   20
       332.5838623046875                      |       151.8172149658203125                   |         2.3473994731903076171875             |         0.11912856996059417724609375         |         1.0                                  |    5
       158.9986419677734375                   |       145.19024658203125                     |        -2.0862357616424560546875             |        -0.3046164810657501220703125          |         1.0                                  |    5
       189.90283203125                        |        27.4479656219482421875                |         0.6370601654052734375                |         1.3903801441192626953125             |         1.0                                  |    5
       173.1199188232421875                   |       372.588714599609375                    |        -0.13074178993701934814453125         |        -1.17984306812286376953125            |         1.0                                  |    5
       342.898773193359375                    |       353.317626953125                       |         0.8147256374359130859375             |         0.200160503387451171875              |         1.0                                  |    5
        11.32207393646240234375               |        92.28249359130859375                  |         1.7419011592864990234375             |        -2.051702022552490234375              |         1.0                                  |    5
       243.3114471435546875                   |       108.925628662109375                    |         0.3234148919582366943359375          |        -0.1401580274105072021484375          |         1.0                                  |    5
        17.503910064697265625                 |       262.929412841796875                    |        -2.0272083282470703125                |        -1.70830142498016357421875            |         1.0                                  |    5
       364.411895751953125                    |       155.1385498046875                      |         0.751957118511199951171875           |         0.23839247226715087890625            |         1.0                                  |    5
       158.654571533203125                    |       170.1844482421875                      |         1.812274932861328125                 |        -0.20318324863910675048828125         |         1.0                                  |    5
       384.46807861328125                     |       267.5137939453125                      |         2.0111691951751708984375             |         0.7841584682464599609375             |         1.0                                  |    5
       177.384002685546875                    |       232.4161529541015625                   |         1.0122699737548828125                |        -2.1067612171173095703125             |         1.0                                  |    5
       380.990081787109375                    |        87.9763336181640625                   |         0.914932191371917724609375           |         0.876804053783416748046875           |         1.0                                  |    5
        11.1608734130859375                   |       233.9139556884765625                   |        -1.186679840087890625                 |         0.596666991710662841796875           |         1.0                                  |    5
       210.6456756591796875                   |       347.370269775390625                    |         2.0609912872314453125                |        -1.854729175567626953125              |         1.0                                  |    5
       314.09326171875                        |       242.984375                             |        -0.45286273956298828125               |         1.5589358806610107421875             |         1.0                                  |    5
       378.75933837890625                     |       188.00006103515625                     |         1.77167034149169921875               |        -2.268281459808349609375              |         1.0                                  |    5
       120.23685455322265625                  |       365.355194091796875                    |         1.8529589176177978515625             |        -0.2742997705936431884765625          |         1.0                                  |    5
       225.06439208984375                     |       137.80828857421875                     |        -0.899281322956085205078125           |        -1.5422573089599609375                |         1.0                                  |    5
       257.4039306640625                      |        16.8952999114990234375                |         0.314091205596923828125              |        -0.069823957979679107666015625        |         1.0                                  |    5
       202.1336669921875                      |       323.527587890625                       |         2.396013736724853515625              |        -0.404012262821197509765625           |         1.0                                  |    5
        62.274932861328125                    |       136.4979248046875                      |        -1.8914315700531005859375             |        -2.344709873199462890625              |         1.0                                  |    5
        13.85357570648193359375               |       205.2843017578125                      |         0.0547877363860607147216796875       |         1.167004108428955078125              |         1.0                                  |    5
       264.13970947265625                     |       147.4836883544921875                   |        -1.1771142482757568359375             |        -2.04776668548583984375               |         1.0                                  |    5
       276.09136962890625                     |       383.383941650390625                    |         1.14606368541717529296875            |         0.78055131435394287109375            |         1.0                                  |    5
       310.278472900390625                    |        21.6348934173583984375                |        -0.7965629100799560546875             |        -1.31076800823211669921875            |         1.0                                  |    5
       255.354888916015625                    |       320.171142578125                       |        -2.385959148406982421875              |         2.1147596836090087890625             |         1.0                                  |    5
